,tier,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId
2528,MASTER,EDv0GEjOkGaG0ERrvd334IN3VVmXlsU7gOC3joHSYPkiadlN,Succulent Burger,50,201,168,False,False,True,False,BdanOw005CJyJKuS6WU4lGUAvbP0YUOu8SvQp6cEIro8PuOg1bHq2yek
2529,MASTER,s2d1NWGmS1F89xy6bRLjDxbHBVxg5WcJySWoZmh2jYVcs2E,Stretfa,130,120,125,False,False,False,False,8-P2t5pM9JBck6xmfWRNPvQec2QUKjplZ-w2eAlyKdYe5g
2530,MASTER,trgmeduOGf4JIL44MNBNN0T7z109-Tq8Y3hOm3HwVe2VeZpF22dn0-jF0Q,AK Samkz1,0,22,10,False,False,False,False,NCE6y_JfYLZrhGVq6ZzoTd6jR8yYsV_SC6A3rwOOjYPTIpSarjss2xwr
2531,MASTER,ZT-iUX2-1344j_2pQI0zUmm0JUfFD1002jc9hJ784a_eCdo,nekoˉ,104,125,111,False,False,False,True,EGBu7PaQeChSPqemZA_ZOUH9tmqwp6AeLUG-B90wWPlyiEJYvcscNQu9
2532,MASTER,pLRpdf8GW2IJvDPZonEFSyZ5c9XxOd9GbmrerDi5ZNrAe3EEJPPb2_pGrg,Wisdom NA,19,83,60,False,False,True,False,7Fjf56ZkQyNZqvrxVHZpr2ChpR3fttHUctvJJFIc9ugD0pLrg5TzbzNA
2533,MASTER,Fut2M0Ti1tadD9K4lzF-jUsbr5xHj6sFmCabhUCSYT-NMSI,nathan we miss u,82,287,254,False,False,False,False,A3YpPgEScgvwTpij7x6y7ROBielJL_42A01692UOWMsYEgg
2534,MASTER,JZvJlVVyM3ePlcMyBs3mgAdXcyXVGPGFjYTD0f2WjqM-gNKCUxVpgYsCSw,ISU Nausicaa,190,298,257,False,False,True,False,ClbB6_pvEbYYQ6DI2V_3TCl1X3LaYF-syM6XO4SxXl6uP3FOiyX8ezpF
2535,MASTER,3QuX8s_wP8PvD9WMAeMYVJhgvPtex4ajLDyjgVYIvTumdTFQ,Gaakkii,97,172,136,False,False,False,True,GHGuNzvBa8hsy0ZbGjaLkfPZZ8pW5OSLTjxiuHtvxyHjdtJ9yCfS4vIe
2536,MASTER,f4Rvdy2bxRAGZAF6zxWlGO14vGgWmd2YtS0gS7Ola2NKvndr,Oscipette,1,218,199,False,False,True,False,zglWeXlPJ0TGicH4YuE9jJo_ll0TJQumDFdqyGNgiWsyAMVaNaLZmhPA
2537,MASTER,URTAX4QZY7qYO9t4tWMvNCCTHLssu5BcOuf3G21sxg-UusWdDbGBgEYJeg,delicate corgi,236,163,131,False,False,True,False,dign7cHcVJopS6WIMhc7pKGqLW7mQCC1VI63bre6olbaW5p9KZ3bOfex
2538,MASTER,9bfAoITa0ZBpfHWGEMQz02aWjnYL1L6UXbT57WWIK-biYjk,Prabhably,200,49,33,False,False,False,True,_oBhBSTG1FhYUY-I0IW5QMs9nDhCpVOMXs3SlP7KccevkA
2539,MASTER,OocH901ldhGC3uA-JrAhQlO_aHeBOy_PqWJEYBcU64y9KGAk,    Tong Tong ya,158,109,110,False,False,False,False,PRTts7p0AztYt1w-N7PcOn_nGqaVi9zonRwBMHJf8W5ppbmt_txwQ0gY
2540,MASTER,DtvCJ7aL5luzViS0L_Ar7ka62i3-kSG_2gxnPuxF0FI12hM,20180622,182,203,197,False,False,False,True,ccDQxS5mB-bt_UnpqHMERIhJhNMKgbG685r7koEfXX0fof8
2541,MASTER,0eOCNvY9IpEsoffRkCVNPLl4HTqKneuwYpJhCzlzabWCSFs,yeastyflaps,88,88,87,False,False,False,False,8OGX6YQzshp-9QGeSyJxaXQYzc4CTfHrxtpxOGZIE_h6Frg
2542,MASTER,v80YW9g3eaO_jBqPxwSW03LVy8RuBTZh0pwQY2nMysHbbq0,CKReborn,128,484,473,True,False,False,False,37_vHB3puAk7Bz8xXX34OvkWmpCfZuKcYpNqTbp-zGOW3XQ
2543,MASTER,8KFCwvHsObcC8Mb2TNex_UBaFtE0ix0nbe36W2kaz5i1ueI,Yep,257,293,286,False,False,True,True,Cx_6-dE6UOXrbf_Wq2qWlJxhL5ueAfmp2wWxHwGi2md2gNU
2544,MASTER,MkaF5J0jl_bRLyrV_O4_LdF9YyIrkdUJfoWd35W1TUkSFFQ,DirtyMobs,130,186,162,False,False,False,False,GThSbp0FCiQvTbM77dfzyG9PNXm2p8Pp04Aa6aL79N_6KA
2545,MASTER,b2qiPYfehUghgoEqx53zJzzd0JsSMI1cIgliDVWhwU64KNM,pwincess laus,17,79,49,False,False,False,False,HLRKq4dY31p_4jhm_fQMLs3pBtMKrLPT1T8IlZNX4GWxuFY
2546,MASTER,i_agcE3MQmG1ArRZmkDHij6m2yIYVTHNF8ozdksMp7p4vAw,joey banks,89,122,120,False,False,False,False,0GTapweqsAix4a_PA9ZBd8Eu-jF3p6axn1NEs2jWjthzJnc
2547,MASTER,pVumQcUZ7l819KWyyFIJpdSm-oztMH5AZhDFdFVK4RY4044,RTO,108,448,439,False,False,False,False,xABJqj7S7EvsGq-AszdvA8FbDbwNAA9L8vflFN7iLKeyU8k
2548,MASTER,oaGXmgJ1KDejb8HxC92ooPSCZpipY5RE6ZJIGIlZLVNYnjI,Wuju Senshi,100,312,288,False,False,False,False,rUvBKG5pl_OadD1hbhXiI624k_UhOA-QvEeLqIlx6ncD-ns
2549,MASTER,WnvcwrZK_cObB_4YgnDyOhpw7NubpvqkSn3ITCj_OnNLpx0D,bunengshuodemimi,47,68,72,False,False,False,False,KfQI_tqHxxQetGW_BOi_4csEE3akFKqx4Yjk0jZlOBHuTKSkGkZqQ7Wb
2550,MASTER,x8MQ1D0DoKbl889PsuxrCJJGNCz6soOquPv1QJzPR-8BhC8,Triplevalyard,116,104,78,False,False,False,True,7XEJ_Y5KqgzGLZaT8vbMLSOhA9GalSA4j4l3KNcoTf52qIY
2551,MASTER,tCuD69eozWtjnKqbSallu2MhqRy0bHGAwAf-tJ70uxwvcxk,Chookies,209,150,129,False,False,False,False,wJhznsueT5PhLiL0sl51AFaU124noHubUWCe5EdteWsq_Q
2552,MASTER,vLvWuqkidUCR3Wbn2cG7HAzOTnew7z2ZAUEOYCu79OddhA4,Andrew So,16,156,108,False,False,True,False,BMRCCYEGWr9XuVgzcjGKWSDQZgnva8B25NHSnXuiiqOysg
2553,MASTER,kItO9snFis5yHm_iu0POgnGhJ6yUfg4l-wzKbeVWZkYCedM,Pìkachù,1,49,42,False,False,True,True,Seaptrp4rsuGyLnXhQb8LN3wpYA-gIdxQy_fuO_SY3hwXA
2554,MASTER,ISMTyNYv76xyyLQP67kYO_g_LeJOpD1kZWaVbQuo_mZ6fs3m,Cancoillotte,59,247,251,False,False,False,False,cgXhvmXmy-26D1j69QwTgfsw0cITGR9zHcuWbwFeAZ9RH0gWUu4LCwzX
2555,MASTER,t6IxzEBOSSBuOcz2OMEDeLnvCavHFYjiqF34r53-PuVYjYQ,Maker of Spice,22,40,35,False,False,False,False,HcYxE8koyriF82KRkScX278hfM-P0WA3fYTgeT3z5-tPk_k
2556,MASTER,WC5p5dnLjbvbgoU6PFdEzs5ciDTWjzHBqGLsmu71ryuBQl4cwNHAhZkv_Q,oooooooöooooooo,194,48,38,False,False,False,True,j-cCkNZIaOKzaL9lsIYjadqGCRubdk2mp3EXVmlf1xFcDBKl4ICwYP4H
2557,MASTER,b3K8iYcZlio1il0oC38R8_OOHbTQW0RSEMPqSWmNdcfAEN0w,Blazeboar,129,71,47,False,False,False,False,MAL3hBQXIX1pjYsocpPh9RyX1J719SNFNdzAjioP3qZIaK43sCQE6Vw_
2558,MASTER,VMrREK4lNvIqEArJiKek26bkbS649E36E6MSCX7YeKOET98,ln2you,276,85,56,False,False,True,False,f8G7hFcRLlvIpflFO9QIpOGMNn8XaNoGivX13Th9GkSQtN8
2559,MASTER,3jvipQIfnCzpXv2K5OoWwfgiNkDou4ujPxzI5xMpRY8qEQI,Garvin,54,67,60,False,False,False,False,9vx_FIpGP06KdokEwrrFoKXYz2R3maI8pFDET7zO6Op29A
2560,MASTER,6RiTzP_C2Mj474aK_fFYCV1yuGORv-f7VTRKCw4QHzxqncxf,SupKhl,98,182,156,False,False,False,False,LETK6MwIU92J1eaMPQthfSG1n_JLUIkdf-t3H4_lJKh-T0IksNMHDnA5
2561,MASTER,pZF_4FhuFgQ6LbgMolw30qDi9izTNCsLVMMaMyzZNnjmnHg,Ahri,0,27,17,False,False,False,False,dZ0qtO5zUFUFaQ5COBqv221sfF-009Z11-FOaMfJ7JiaVo8
2562,MASTER,ZPMpCDa5m7LKaXTQFpa_5JBoOvjOTJx18t8_YkhO8bcr3ro,Jaeger1,183,128,126,False,False,False,False,Ssm8ShhTrzptwjI7cMKw9vkMDSXv0irwASRsczfqVWVmxTs
2563,MASTER,s5NNXgxx0eEf9aatfOdfT7oow7ZIMCUDR4DXQNJbebvkm5c,kie6721 is OP,211,404,327,False,False,False,False,13tWbivk9Pp43aIug3Qp3i3P2xwiDibSk8Qm0qqaF6R-jLU
2564,MASTER,jdX2WnTirlnpecalPCgcLki7zIKLP1gIUsmqT_QmRii0wso,manspider011,17,176,148,False,False,True,False,aO_Jvy9MuxaGbRGOXqFjEn4LmA3simuhI9FLSdJG6NGJDGY
2565,MASTER,D7XJAsrVvPXarzkycf5vUjpMR22kpJPTj8pYOOxJpluqiHc,Tutorially,2,421,384,False,False,True,False,fUCEhXZgmiNlWDsyhXMGUeY1IXk-4KaaYUU6wF6WSZ_qgcQ
2566,MASTER,T9WdPMbT5yxMVTggLj9D9Ij8gF25TDHCswbYEjhrGeRNfow,ßae fans,1,138,127,False,False,True,True,HxmMRDVgHoaoUp-k9hf7hiDI6Wy-uWzWJPsS6zaSx9bJqyQ
2567,MASTER,afMkVZJJogxwrT1rzJ2ruVVf6Ybn3m_FcjCMcpn1Y_Kkam8,Rahman Noodles,1,216,227,False,False,True,False,mQYBUO-mCxM5iPPbbb2ie_nWhGRu2WO4MIY3TwXSZNFHw68
2568,MASTER,pn_HqfPwTzHU6C3vfsF1LYzbBfil2B0pz-vudbl0wILoQpY,Exothy,76,118,119,False,False,False,False,mdzhB4ng8-9NTGQ1eokWXGyMsR0602Cl8K_VfzoKsG9tlBs
2569,MASTER,WpUPShQEN5AI90rzltdUL82xXVEcd3XQL0cQz8EKfxNGQecENe2kRqNagg,sry im rly bad,110,116,92,False,False,False,False,SQa3FL8V3jjaj6191xrZWk4riw_ntIOqEwbmU3shop4-fGecowIs9LAa
2570,MASTER,6qdz6QtIvaxIMFGbccxxTw-gKnY8htpEO1pITN2IqlmXE4w,Wynncraftian,19,282,277,False,False,False,False,fMFhYpy-OpcmV4No25PsG_zyHWGOScJueXfzXDGC8H_3unk
2571,MASTER,B1qDm-DMRRatlBYrsTcnDUb8-c8sfq7R7QJ2TYibqT5CNIA,Bryån,136,234,198,True,False,False,False,4IwGlh3MMVLwjomqJAbkV-xkWxTdspScb_FCOwHIueQT0Ls
2572,MASTER,iKrrjBvJ1MeYPoRWVbXBe1ja9tT72nMc2WwjX5Os5K9EnXEp,Reformed koalav2,178,67,64,False,False,False,False,MpXo8QsvHCS1PfgBfIaO9rDhzv5FLlUHyGAA0KE9eX0yyMQsHSiuTsBi
2573,MASTER,vVCraZ43zqt_qSpZ15Q_Gs6ZJKRS5gs-po1I15bA4Rq9f2IV,1Samuel 26 25,21,139,114,False,False,False,False,BHViijwszGsHol06SBPBb4H9Lud91t3h7PdwTKOPaNFcY1neo5UYOGEP
2574,MASTER,OpQXHtQw_XAmDTHRk91Hp003UVyX1cgqqCb4LUF91omwzEg,Fotón,38,109,98,False,False,True,False,pkzQcuMMGtaMnFM22jTbWAgFIVfp_CCt-BONaUHDbqpJnjY
2575,MASTER,jCihnQHeG7uiGGrJKsHGSdTI1FEVH0jO54MIEIArErfWWWE,Acaî,74,142,107,False,False,False,False,-VOnMioYnz5UYVMl4vMzyxS1AfkMsdKrIabP4K1SWnbvIAU
2576,MASTER,KQOHsdRZhE82Patk99NokLuRRztKx3hPH3EiDBMEoc3E9Ao,Logia,0,22,15,False,False,False,False,oJop54ESSWJJJ2sBWhvjIkBlWgeBceSihO18KLzR-9YwNoU
2577,MASTER,7H5KTAZPVkU4r6ASmV3RipoVnFI8vGXHpZCVvN7CbRIyVPQ1,BmxSpecks,101,224,230,False,False,True,False,8xOGXiG36Mv086gwLDW3wk7ArR7XH6bSRdkc867Z_WFSEz1lhjXf9afh
2578,MASTER,lLSPHN5aS88_gS302iV1uxHf3KZUM7lgYy0J3gHluGYIp2c,caomui,21,110,116,False,False,False,False,ihNfFxFKYPwqbV81r7Ze2jno9HxxORaJoGmn0YRQV2eH3Q
2579,MASTER,c0AtmK9ZlXq2cG7bwaN7i-VpGEh3DVXLs9G5uMlOoTT4CTc,MultiTasker,51,65,57,False,False,False,False,mnyqqgu75dqlTKriJMdtb4U5EmJRzE9nve-109c9hprfwDc
2580,MASTER,2EQHUeX_zsuvzmD5dhO6cARn-YdheKTwpVLQPCm5JeIPxyEg,can i thank you,15,123,120,False,False,True,False,HGDTz25-kFuzHJ1JAJxF7V49hulwS1i0M-McZvd0SLYp5XlTkgrrBMj1
2581,MASTER,r3meL8YXQwt4-FvB4_SRM74fBlferb3NxEJbnPWpF8Z0eWM,eat in ItoYoKaDo,226,150,140,True,False,False,False,PtBRrosjZlOZm0VM0K_UeY5IBXNuea7wvQyh-bW-CqDFfiE
2582,MASTER,ouJOfuRyYl3Vx3jkiw1aXMblQvzisLvJQ2wsxgwVKgCnm-8,guit333,29,220,198,False,False,True,False,1w22NJGI0hWt-nTehakCJaAws8YYtUQneV5NygA1gxq-x48
2583,MASTER,tQPPH6QzLHFfVeqWmm9hUFWybLHdx98mO6DWGGSxzwAJWZ8,Mizt,236,204,183,False,False,False,False,6mn3eOf91fhCHe2aaq6V8KsJR-yDyBs9EZen0NXWkfhk3w
2584,MASTER,jyI2e-1xAirvncVxmLfwgacFzfkj2ljOuazaiypKBDp80is,ChoRokSaek Life,46,110,98,False,False,False,False,rJO8OsoalaaiYY0toQcaFSVFRdNBTj9JwOPeVxfofXbic84
2585,MASTER,oLD26nZ9Xm4_ffXGx-ArCPqWAFg8oKpm7gDi0Yr9Eg7Ailk,Not Eisuke,0,101,73,False,False,True,False,PnlLo0woW1pKziV_FODaE653BeJQzWU1mvn1rjmedGLl3Lw
2586,MASTER,GLkOYoCY4EuoQhhk4ldJhqxMtYA5ki0Q30nqEvaHDVVVHMI,vx defx1919,57,70,62,False,False,False,False,sW6ml5dLZDvuYmMSH9zXpfHZR-nA53WHS0OCCcTFKDAzlg
2587,MASTER,FiIZVBzwZyHvvIl3Jux4lX5YPes5RX1GVcEHukx7UaIxZY5i,Magnapinna Squid,238,416,344,False,False,True,False,YsvahwqWdUIOgDEquz-yyU-6udI40WipcDwQ5vY9bmPlx_9tn-IYB766
2588,MASTER,UMgjhNcKCtpdSRIlBLyDfhTudrd5Me2C8dzscmfibI6npdg,XiâoMíng,145,170,134,False,False,False,False,PHAD5Ee9IA-G18cC6reZsXadoYGT0vl3TVr90m1nZo8dixk
2589,MASTER,ozda5Cs3K2rigv7FPEDccl40mdVL_oeePfdEyBtzYn7cZ7Q,KT6comzLB1,138,98,72,False,False,True,False,jJy1Mhkl08UNT2FEPC2pWU_oB8JPYagfRj0Eh-tGxwbQ8Q
2590,MASTER,Lct8rNsL0Z437ZHWEWrT4VVFDCGTMwP0pe3TJRSjevUZlko,Zane of Zaun,106,175,138,False,False,False,False,B-0bpWRBzMD_-4iVr_saE4o2unReuYdTMSv586bA3h--AqU
2591,MASTER,DGaEWjjiya__BzZEXoUXbej0CXsU8UBUolDbkI-OpLniY7g,We WiIl See,95,124,108,False,False,False,False,bbk6GTIyoCw9wmsjTCD57k3iWbQTu_bs-ueXEyBjg0u6XQ
2592,MASTER,DqdTkAnAs7LPWDSe6c8-yfux1bLKwuVa4DQlvHP_wC40Guo,Small Gaki,198,109,95,False,False,False,False,gDzTBzeO2sbyRbdNnfZsz5bHAnFI4Di79XXwA1T-7b9g9gkhSbAUGpIF
2593,MASTER,iMHWTE5vPQX0hF2-HAmLXdoUTQPc0_V-5IVyJpxRWOSIQ8s,AmmoKitty,79,97,66,False,False,False,True,Er6VtkD6C4PDgijJvr4-on5dhLv9BQrUa86t8Sqim69gxw
2594,MASTER,BA_eNWzbNKhBO9sc_GdlA-rC1OdAmIviZVc2d13UR6xpT00,GPUNOTRICK,177,203,167,False,False,False,False,OvA0ZfibklSSZ2mRhdZVXUs1Zbp7wD14ZsD4wdg8ALZLqw
2595,MASTER,xilnmu3LjNIWYe90bvBNrQOwOWh3jE1gPwnJen9Nj20d9ro,Katyusha88,1,368,343,False,False,True,True,ZZKiPor90G9rF1j5QR_rF7791rGr13PkFY2RiquezUUggLo
2596,MASTER,YvlUIYe-GHMxCdtGe2h6Yl7bqRxuHaMBh4b8Jt6jYkhOTjk,SumSmerf,40,243,221,False,False,False,False,eA5ilIr7wlur0fqzUvmC3iBuZh_gQ-pL3OwFeE25EaLieJE
2597,MASTER,MBQKxo-mwtjKepxC7UX7CdKx8GAWG_M-p9IKcaIBRKh27Fs,MasterOfShuriken,17,46,45,False,False,True,False,dPJ7hcDlciocEhzxzKlgl9NEdUvY-OvrNG8YbPA4qwhHbhI
2598,MASTER,bWwP5N0s7_P3YEa1G1j3Rbd2B6VqDe0KT8NTXKUrIC4SmXk,Bu Sheng Qi,130,55,41,False,False,False,False,dSF-PIeAOGjF4eLpMCEYJxQVS442IVUGYSK1jecbq_PoUyA
2599,MASTER,0TgF2nW4tlNSx61q1ggH_MB2laPlbngnpiLRdKtt6V7FKWY,Hao Shuai,1,202,185,False,False,True,True,pyOEfkSe7v1VTg1wonLrKtno_kauSG2IMGTdcAW8f3Hrbw
2600,MASTER,ACKaTRz2ELMOzZ0-vI-kWnLIpyy-fGNhF-KJVCAXesIzMlU,sketchybob,112,194,180,False,False,False,False,tfpyumGM3MjNhD23MRwOmZBxcltOWuJ9rVHQdXGHL2m_Xq0
2601,MASTER,zkIoeSwHZLM8vpNR3ZkiPeDnN2OBwYDcu0sqJ_s0Ga_68So,cop9,49,109,114,False,False,False,True,ZWSeUVsSk-jTTNHtuocFOmm_p7umZBmSJPmaSOQaLlN_lQ
2602,MASTER,CGVr3-75BNKSQFGq1wRJe0TXF8aFIKmnNANEJ05cdceB-Bc,1 k,18,403,375,False,False,True,False,gS-CTBYKSt-saWZFzvLWPohn45_YNb5-u1VGkgsaofPgVw8
2603,MASTER,X81yWJKYcqEX1tKJ4M_JphLcMsm-A6SDnzOXvrkNL176Uq0,Can1ne,161,395,364,False,False,False,False,sPrIFqsGVPQMOQ23Gsrm0w8r_aPYjl0DVvjbpDuI3wDdycA
2604,MASTER,NCT2dmZEVMekfs6q_ydnWiEC0KZYri0QmU_8Q4rPiWRxJSGv,Challenger TBH,39,120,90,False,False,True,False,TtVd2R7teTLlJFu2QoDxqEjIdNlP_A1MwoKhGEVMmD2EQyIQxixuUtsL
2605,MASTER,ns9V10I1bT9-C4GoPjeCzM7Qs_gUG4_VR2357lYL1fuhMCj5,Evolves,0,239,223,False,False,False,False,T7exg5bizSq0dBW0qXgwJNdByMfjLARkRfPDiiw_xOVkwfvzlbGdpWJH
2606,MASTER,d97F0PgT3xy_MoRKPED72tDFSQY_A6Do_d55l2_Pe8E6m1aK,KingSnugSnug,27,104,83,False,False,False,False,4GrQVQHssH6qlydoNsSc6WYv2DzJCMSTmGH3Vq6GtszM1aP2VEjgk1jH
2607,MASTER,DtJf6XLdJeda5NxXFcWSTR3wNlvxgOWSpjyDfUlEmljk0dEH,Mortadelas1,41,96,78,False,False,False,False,IAdyRRy_BmElnsCzFaniNe_xT5stPbF16nRgqZsZ4YhCL1TQmUNXIalj
2608,MASTER,wzq1SsUa_TbdyGdhp77Ov4Y3rNKaO0qiq97IM7bn5dLOyKg,Nox Atra,11,167,136,False,False,True,False,LRK5qfiN1hdTI68lqksk91hAVtH8QK2bvPWoZ3Pr0ZXGyQ
2609,MASTER,6aYLZkFUdmA22d9uWEoCV0hhq40qog5hoxCoNpR4LbT_s20,saving opao,62,159,157,False,False,False,False,xQzW0ooa5Pn_53lmnn5gmNUuetIbyFIA4NbNdF6OmbM1cj8
2610,MASTER,gUrXwwD-H5CgGFtATFf6G3e-LHdnh-BdKfm0u-hGUrSTEDw,Jealous Loser,1,41,29,False,False,True,False,ZyvLwSSnz-YWKrxfhBiR25xzXGocKEm3rsHz73-wIUzCag
2611,MASTER,ovmWZOciLu1j01GzGuGW-i6yuGE10aNN5ofuA8KOuWHFTpcz,Riyul2,231,115,83,False,False,False,True,-N6-aCaqI0vu82iwvau1MxE12oqVAZZyua8pqSSMHtXrdfrHYM9-o2S1
2612,MASTER,GI0SVYbPKtOQettM4wuHaV2n6v_wW8IzNXFYFvlQs10z-_c,is my dear,82,84,86,False,False,False,False,d3L8jBcG7EFpy_tX8lCXgOSaNYXmsnW-WOeOQl8cT9Cc9w
2613,MASTER,0qpbLO6jQonAgMIiksjB7UQSXeSRqrVskM25t_CRv39NiXo,SSJ2GohanTop ,70,429,431,False,False,False,False,w8uYSO__-mIBqh6EfpKk2D8iCHt4dA4qSPaq3aE8Qj2ng0A
2614,MASTER,NG5xkNg0d7pZMYq2MUNRVUynwaGNzfFD8NcfLbJ1tBScvFA,Over 16 characte,114,177,180,True,False,False,False,N5JYRtLrjWbXd5NzhK0WKu7ly2GrboMbIbFqXuITBEpjLg
2615,MASTER,S4HhlHG5uC_UKQGVP3W7zrTHse-uMrMN3zC_ocubHL5XWi8,Bottega Veneta,0,234,180,False,False,False,False,zBZZCGoUJtREkND-5pJrX_HP5pVfPHg4eXpq_jlmJqvggQ
2616,MASTER,qtFnI9UpCAfFPkUaLKWiZ78EWpsu8LWV2IVmf2Bp2txWmDtW,peepeehead69,62,117,89,False,False,False,True,hAPtRwwx4vDmrX_OpYusKMLQ3mXDchmVhKwtxmiXzjFpsmLm3o-kPF5d
2617,MASTER,e-fpV2ktGCrjaJFRo1zG1bLlWDf9ykVAQN2PQHphx-v4L10,pawsubly,65,232,217,False,False,False,False,v_tXHbnopX5t-3r_e8yBBhAv_81m7hcorDUS8qr-U7Ojdz4
2618,MASTER,MWQWwNf2KyuB5_hl_3lL8zcXPDZo8EBVcgSiPbMNaak5UDA,MëowMix,127,113,90,False,False,False,False,JBauoBmO3aQLxKUZDn4WXlu4QzFumMRmnsCTBn-_mnG4XEw
2619,MASTER,Ns8enraXzQUt14iXnI7fSMDG9snKzvE_K_smoGbBpf9PgMyoWYsZt4SMtQ,NotIntTop,81,143,115,False,False,False,False,5i4wMeKkkBdLXEHmUHxcgeGU3tl3-A1ocQomcUVQRtB8GSD5mHM-oJ-Q
2620,MASTER,dZ_G3Za09TDNFAb4I_JHAZR13AVnTwGr8ex2yuvpsTOsdNc,CRY NOW,255,316,312,False,False,True,False,jtgUtT07QVJw_ZWvBComYKR4S_tS2pP1w43lGWo9edopHQ
2621,MASTER,KBjbI2aEstw1cAfDL30JPCPx2XW0qGrlFAC7T1K7_03JDxA,A MESS,220,82,78,True,False,False,False,bNqrwgM9nHY-Jg0lzzrRTVWLht5pLMxKF5I5OV-0FDL4au4
2622,MASTER,51ni4pE6paUqaqnb2aAW3jeQ0yX8avDxJ24ngqxNS44u5iM,Eternix,37,114,124,False,False,False,False,JgNPtkq986Y8zx-YQqPvRQ2CWmqG75gFAF3JqUmq_AVrNjs
2623,MASTER,YU932ULKt4626T0r-YLpWM-r4n3HSLeWyKyx04lmj-cmKkc,Twice Sana Fan,0,47,42,False,False,False,False,yVhRViDIr0n4Up0SqABULt3n0LjxLzr1Uu4MOBj14IPklYU
2624,MASTER,iAQeXnsMqaxGGjikAudzGSnAZ6g6NC_VNM0cq3zSRRigBVU,Consume Adapt,242,71,56,False,False,False,False,zeU8W4VH0mnvjyBJHAcR_QWo5lD5JioFf_0qznspkfwQutE
2625,MASTER,j5xq7qtvLqoyfk40SB9Waa9PTDKpKqgqgB9k3YW_oliiV0g,MechantMax,144,174,161,False,False,True,False,6mezfe1njRAnlLL3C7QNJ3Q_qNkUx995EWZhOW5mHFEkc94
2626,MASTER,wUDGo34x2Q5XBzpwrAC1-namWftDqOx_vcH3Jl_OtiwQnqA,LEGO UNIVERSE,153,79,77,False,False,False,False,1nNDrhRUEp2wQLPyEY83DQtDXxPqztnGntfDvaGd-eNwMg4
2627,MASTER,s39cDnpA7yHBwRhI0f1qVz9eWDacg3pP3Jswv5LusyIjYvw,ozkai47461,217,425,415,False,False,False,False,JpDPh__s33zzA1I8C9gccAEyaxt5YfnOZ3U8k8oM3t7Leh0
2628,MASTER,_BINXBl4hy1kpcnHUFMXja49ev4H8Qqc7LuyTVsa5PHGiB-V,EddiesKitty,42,80,50,False,False,True,True,fn79-hJ-skDwAwaEcXOx06krq2bidaudM4RRYRGNrTnufTmpFlu0MJxX
2629,MASTER,ipf_xE8CKeh42J4_wKgzLwlvtod5Hl1kMHkkvZt2kDlYolE,BigOneEight,169,437,417,False,False,True,False,BsFCcc2OJOeqX_LiS4JqOqTHiCxb3o9O9fks9O16ujRlxg
2630,MASTER,icfGBVpTGIAuCmXUJvXIyWaYjcuSppB3HmSJYiSzlLVueyA,JAX inSane NA,0,307,285,False,False,True,False,EMLMHyTjt-k_I3xtT96fO6hCZrfsbJANxAoteL0EQRMQBpQ
2631,MASTER,Z9d1ccKU_rnad8Tj6qDnoCn31_8oDq9xucmfZrcEmeIkfac,T0WN,195,113,88,False,False,True,False,spC6eCi4fD-lh3q8PVex-H50sPNKID9ibwurTFxh2z_DdQ
2632,MASTER,yJuipXVtqki7c7MYuqIb5sr6eb0amkBbybj7SCps5l3JqrQ,pakrat,13,108,91,False,False,False,False,Wmu1ZytpkccWRuijQw-5en5dYMktdb5iwjsD1sFGH3IfFPI
2633,MASTER,TcqRuAQ-2dAyQtyRWkxMO62U8wwK_b0_WDl41oRsObT9qeY,Never Story,88,153,157,True,False,False,False,gXX-HER7_slM9LyMzD9G1rB_T03l0PK_rYs8zJHz0bX2Qts
2634,MASTER,k8DS5bOvCk6S2GHx0cPwt18BbkIuAwK0EN9_eTt6vuE9L4Ki,Kindred Sörpresa,104,90,86,False,False,False,False,0OMDA8lfBwO4qUF_Naf56ARqRKK_A2uAqc12iDeP6ApSsBCXSxsg_e5A
2635,MASTER,warMxU1OQq9O0GFrGvgNG0cQS4D4TGfb7PsbYXuy5wswdDBj,Soul Thief,41,100,63,False,False,True,False,dVIF_BdgndtZpJRMie9Kf4uQtzJUKyYayxJySMbVnxdEGdU4SDctGQX3
2636,MASTER,NSzY1dqWBF4S8f82TFnVNHRYFifa3XlCo6Z4XSm2Ui3bMvc,Fist Up My Ass,1,102,112,False,False,False,False,rcAbNBjgcfydrwABDo8zRO_EABpe3jKKGuHnSytqmJO1Zg
2637,MASTER,tAVOLh62Rir5XDgdjUCE_zxwu1lx6f0N9LVGsBK7PbhfVsk0,MlKASA ACKERMANN,142,187,172,False,False,False,False,6b8cIm0XXvMEeD5XBbR3aYcgbB9qSllStEZUvlhxrHA9URJbVYiGETYM
2638,MASTER,7XalkvHG1iNoNpColq6qqapEk5n5JUAzUe-sWfyCJ2DvClo,ŽPP,242,41,29,False,False,False,False,Y1edmROUIipx3k7TXcvFcW0y27c8JW40HS_3IBAZhZmLgbg
2639,MASTER,Kie4eix194Ba7w3Q1Um5-4UGUB4gPFmlUAEUY7hxcvA1Q7I,katheríne,4,48,50,False,False,False,False,tZ_epP0enQ6EQ4zTY3MbFD7KceGrNeibB2f9Woz6Ml4vkQU
